,age,income,children,credit_history,overdue_payments,active_loans,years_in_job,employment_type,owns_property,assets_value,other_loans,education,city,marital_status,credit_risk
5652,38,28343.0,0.0,dobra historia,,0,13,określona,1.0,,0,1,0,żonaty/zamężna,0
5653,51,26713.0,2.0,dobra historia,2.0,0,4,stała,1.0,123412.0,0,0,0,żonaty/zamężna,0
5654,31,20843.0,2.0,,0.0,2,11,stała,1.0,88186.0,1,2,2,żonaty/zamężna,0
5655,31,22569.0,3.0,dobra historia,0.0,1,14,stała,,38487.0,1,1,0,żonaty/zamężna,0
5656,50,10914.0,0.0,,0.0,3,19,brak,1.0,29763.0,0,2,1,kawaler/panna,0
5657,39,16450.0,3.0,dobra historia,1.0,3,8,brak,1.0,,1,1,0,żonaty/zamężna,0
5658,53,,0.0,dobra historia,0.0,1,20,stała,1.0,,0,1,1,kawaler/panna,0
5659,33,15246.0,1.0,brak historii,1.0,5,7,stała,1.0,110825.0,0,0,1,żonaty/zamężna,1
5660,39,,0.0,,0.0,1,13,samozatrudnienie,1.0,14850.0,0,0,1,kawaler/panna,0
5661,30,,0.0,,0.0,1,5,stała,0.0,45312.0,1,2,0,kawaler/panna,0
5662,40,24542.0,1.0,dobra historia,0.0,3,12,stała,0.0,13750.0,1,0,1,żonaty/zamężna,0
5663,25,23348.0,0.0,brak historii,0.0,1,0,stała,0.0,41681.0,0,1,1,żonaty/zamężna,0
5664,35,31988.0,2.0,brak historii,0.0,1,11,samozatrudnienie,1.0,143519.0,1,0,2,kawaler/panna,0
5665,25,,1.0,,0.0,1,19,stała,0.0,94892.0,0,2,0,kawaler/panna,0
5666,46,31163.0,1.0,dobra historia,1.0,3,8,stała,0.0,57387.0,1,1,1,żonaty/zamężna,0
5667,47,7684.0,0.0,brak historii,1.0,1,15,samozatrudnienie,0.0,48552.0,0,1,0,kawaler/panna,0
5668,22,40000.0,4.0,,0.0,1,6,określona,0.0,10316.0,0,1,0,kawaler/panna,0
5669,53,40000.0,1.0,,0.0,1,18,określona,,17753.0,1,1,1,żonaty/zamężna,0
5670,64,,0.0,dobra historia,0.0,1,4,brak,0.0,72810.0,1,0,0,kawaler/panna,0
5671,40,24793.0,2.0,brak historii,2.0,1,10,stała,,153672.0,0,1,1,kawaler/panna,0
5672,33,14109.0,0.0,dobra historia,1.0,1,7,stała,1.0,,0,0,0,żonaty/zamężna,0
5673,68,,0.0,dobra historia,0.0,1,14,stała,0.0,67755.0,0,2,1,żonaty/zamężna,0
5674,26,15224.0,1.0,,0.0,1,7,określona,1.0,,0,1,1,żonaty/zamężna,0
5675,40,,1.0,brak historii,1.0,1,8,stała,1.0,,0,0,1,żonaty/zamężna,0
5676,41,18445.0,0.0,,0.0,1,0,określona,,13964.0,0,2,1,kawaler/panna,0
5677,53,13637.0,0.0,dobra historia,2.0,0,11,samozatrudnienie,1.0,46391.0,0,0,1,kawaler/panna,0
5678,43,15264.0,3.0,brak historii,0.0,1,11,stała,1.0,35469.0,1,1,1,kawaler/panna,0
5679,35,21905.0,0.0,,0.0,1,8,określona,,189989.0,1,0,0,żonaty/zamężna,0
5680,30,,0.0,dobra historia,,0,0,samozatrudnienie,,171750.0,0,0,0,kawaler/panna,0
5681,36,,5.0,dobra historia,1.0,0,7,brak,1.0,,1,1,0,kawaler/panna,0
5682,29,,0.0,brak historii,1.0,2,12,brak,1.0,73890.0,0,0,0,żonaty/zamężna,0
5683,40,40000.0,1.0,dobra historia,1.0,2,1,stała,,,1,1,0,żonaty/zamężna,0
5684,34,38670.0,0.0,brak historii,1.0,3,0,określona,1.0,124959.0,0,1,1,rozwiedziony/rozwiedziona,0
5685,25,24873.0,1.0,,0.0,1,14,stała,1.0,,1,1,1,kawaler/panna,0
5686,52,16153.0,0.0,,0.0,1,9,stała,,77247.0,0,0,0,rozwiedziony/rozwiedziona,0
5687,35,25511.0,4.0,brak historii,0.0,0,17,stała,1.0,69852.0,0,0,0,żonaty/zamężna,0
5688,27,,0.0,brak historii,0.0,1,8,brak,,45543.0,0,1,1,kawaler/panna,0
5689,38,17040.0,1.0,,1.0,3,7,stała,1.0,110414.0,1,2,2,kawaler/panna,0
5690,40,,3.0,,0.0,2,0,samozatrudnienie,0.0,82389.0,1,2,1,rozwiedziony/rozwiedziona,0
5691,22,,4.0,dobra historia,1.0,3,21,stała,1.0,33431.0,0,1,2,żonaty/zamężna,0
5692,43,19492.0,0.0,dobra historia,0.0,1,10,określona,1.0,105024.0,1,0,0,żonaty/zamężna,0
5693,29,29083.0,2.0,,0.0,2,6,samozatrudnienie,1.0,55305.0,1,1,2,kawaler/panna,0
5694,57,19076.0,0.0,dobra historia,0.0,5,5,stała,0.0,140836.0,0,1,1,żonaty/zamężna,1
5695,45,19863.0,1.0,,0.0,1,21,brak,,85397.0,0,2,0,kawaler/panna,0
5696,36,20560.0,0.0,brak historii,0.0,1,10,samozatrudnienie,,,1,1,1,żonaty/zamężna,0
5697,32,14504.0,0.0,dobra historia,1.0,1,15,stała,,,1,0,1,kawaler/panna,0
5698,38,39614.0,0.0,,,2,12,określona,0.0,17714.0,1,1,1,żonaty/zamężna,0
5699,46,13239.0,1.0,dobra historia,0.0,0,16,stała,0.0,500000.0,1,2,0,kawaler/panna,0
5700,39,25824.0,1.0,dobra historia,0.0,3,9,stała,1.0,62654.0,0,1,0,rozwiedziony/rozwiedziona,0
5701,37,27087.0,0.0,dobra historia,,0,10,stała,1.0,99336.0,0,0,0,żonaty/zamężna,0
5702,40,13707.0,1.0,dobra historia,1.0,4,9,stała,,86076.0,1,1,0,rozwiedziony/rozwiedziona,0
5703,33,22846.0,4.0,dobra historia,1.0,1,16,stała,0.0,334248.0,0,1,2,kawaler/panna,0
5704,36,13977.0,2.0,dobra historia,0.0,0,12,określona,,,1,2,0,kawaler/panna,0
5705,19,40000.0,0.0,,0.0,1,18,samozatrudnienie,0.0,75070.0,0,2,1,kawaler/panna,0
5706,49,12464.0,3.0,dobra historia,,0,9,stała,1.0,136075.0,0,2,0,kawaler/panna,0
5707,42,15883.0,1.0,,2.0,1,5,samozatrudnienie,0.0,62425.0,0,1,2,żonaty/zamężna,0
5708,32,,0.0,dobra historia,0.0,1,13,określona,,,1,1,1,kawaler/panna,0
5709,58,,1.0,dobra historia,0.0,2,11,stała,1.0,29182.0,0,1,2,żonaty/zamężna,0
5710,40,40000.0,0.0,dobra historia,0.0,1,6,samozatrudnienie,0.0,,1,0,1,żonaty/zamężna,0
5711,29,28893.0,2.0,dobra historia,0.0,0,3,określona,1.0,61535.0,1,2,1,żonaty/zamężna,0
5712,48,,4.0,dobra historia,1.0,0,11,brak,0.0,,1,0,0,żonaty/zamężna,0
5713,43,15862.0,0.0,,0.0,1,0,stała,0.0,15259.0,0,1,0,kawaler/panna,0
5714,43,,0.0,dobra historia,0.0,0,8,brak,1.0,135105.0,0,1,2,żonaty/zamężna,0
5715,35,14587.0,0.0,dobra historia,,0,15,określona,1.0,132473.0,0,1,0,kawaler/panna,0
5716,44,32755.0,0.0,dobra historia,0.0,1,10,stała,0.0,115457.0,0,1,1,kawaler/panna,0
5717,37,14239.0,2.0,brak historii,0.0,1,4,samozatrudnienie,1.0,,1,1,0,żonaty/zamężna,0
5718,45,15958.0,1.0,dobra historia,0.0,1,9,stała,0.0,14435.0,0,1,1,kawaler/panna,0
5719,20,,0.0,dobra historia,0.0,3,8,stała,0.0,130264.0,1,1,2,żonaty/zamężna,0
5720,35,,2.0,brak historii,0.0,2,23,stała,1.0,10000.0,1,1,0,kawaler/panna,0
5721,57,29695.0,0.0,brak historii,0.0,0,21,określona,1.0,42888.0,0,0,0,kawaler/panna,0
5722,32,13031.0,4.0,brak historii,1.0,1,12,stała,1.0,37047.0,1,1,1,kawaler/panna,0
5723,33,17617.0,0.0,dobra historia,0.0,1,12,brak,1.0,60357.0,0,2,0,żonaty/zamężna,0
5724,35,23824.0,1.0,dobra historia,,3,5,stała,0.0,15219.0,1,1,2,żonaty/zamężna,0
5725,27,14405.0,0.0,,0.0,3,4,brak,0.0,14929.0,1,2,0,żonaty/zamężna,0
5726,18,40000.0,0.0,brak historii,1.0,3,9,określona,,,0,1,1,żonaty/zamężna,0
5727,37,6627.0,2.0,brak historii,2.0,3,11,samozatrudnienie,0.0,77699.0,1,0,0,żonaty/zamężna,0
5728,41,14922.0,0.0,dobra historia,1.0,0,12,stała,1.0,82630.0,0,0,0,żonaty/zamężna,0
5729,39,17072.0,3.0,,0.0,1,5,stała,0.0,30098.0,0,2,1,kawaler/panna,0
5730,38,,1.0,dobra historia,0.0,1,12,stała,1.0,52825.0,0,0,2,żonaty/zamężna,0
5731,40,10958.0,3.0,dobra historia,1.0,2,2,określona,1.0,,0,0,1,kawaler/panna,0
5732,50,30110.0,4.0,,1.0,0,7,stała,1.0,,1,2,0,żonaty/zamężna,0
5733,38,22362.0,0.0,,0.0,0,12,samozatrudnienie,1.0,40324.0,0,0,0,kawaler/panna,0
5734,34,,1.0,dobra historia,2.0,0,0,stała,0.0,,1,1,2,żonaty/zamężna,0
5735,37,40000.0,2.0,brak historii,1.0,4,5,stała,0.0,26199.0,1,2,2,kawaler/panna,0
5736,45,27351.0,0.0,dobra historia,2.0,2,9,stała,1.0,134075.0,0,1,1,rozwiedziony/rozwiedziona,0
5737,54,25761.0,3.0,,0.0,0,9,stała,,125528.0,0,2,0,żonaty/zamężna,0
5738,33,22764.0,1.0,dobra historia,0.0,4,4,samozatrudnienie,1.0,183101.0,0,0,0,żonaty/zamężna,0
5739,40,,2.0,dobra historia,0.0,2,4,stała,,,0,0,1,rozwiedziony/rozwiedziona,0
5740,43,10967.0,0.0,dobra historia,0.0,1,11,określona,1.0,127783.0,0,1,0,kawaler/panna,0
5741,30,23163.0,2.0,dobra historia,,2,2,stała,0.0,100992.0,0,2,0,kawaler/panna,0
5742,40,29971.0,0.0,dobra historia,0.0,0,7,samozatrudnienie,0.0,63030.0,0,1,0,żonaty/zamężna,0
5743,25,25459.0,2.0,,0.0,2,11,stała,,81378.0,0,1,2,żonaty/zamężna,0
5744,22,14097.0,1.0,dobra historia,1.0,0,8,określona,0.0,98464.0,0,0,1,żonaty/zamężna,0
5745,43,35196.0,0.0,,1.0,1,8,określona,1.0,,0,2,0,żonaty/zamężna,0
5746,36,40000.0,4.0,dobra historia,1.0,2,13,stała,0.0,64538.0,1,1,1,rozwiedziony/rozwiedziona,0
5747,42,35206.0,2.0,,,2,5,stała,1.0,118750.0,0,1,0,żonaty/zamężna,0
5748,39,36127.0,4.0,,,2,6,stała,0.0,63678.0,1,1,0,kawaler/panna,0
5749,30,16653.0,0.0,dobra historia,1.0,2,10,samozatrudnienie,0.0,116073.0,1,1,2,kawaler/panna,0
5750,39,37720.0,1.0,dobra historia,0.0,2,6,samozatrudnienie,,26004.0,1,0,1,żonaty/zamężna,0
5751,27,23691.0,1.0,brak historii,0.0,1,8,stała,,172848.0,0,2,1,kawaler/panna,0
5752,53,28446.0,1.0,dobra historia,,2,5,samozatrudnienie,,29931.0,0,1,0,żonaty/zamężna,0
5753,26,,0.0,dobra historia,2.0,0,7,stała,,30463.0,0,1,0,kawaler/panna,0
5754,38,20728.0,0.0,dobra historia,0.0,2,13,stała,1.0,193037.0,1,1,1,żonaty/zamężna,0
5755,29,,3.0,brak historii,0.0,2,6,samozatrudnienie,0.0,42402.0,1,2,1,żonaty/zamężna,0
5756,45,21140.0,0.0,brak historii,2.0,2,13,stała,1.0,61210.0,0,2,1,żonaty/zamężna,0
5757,36,,4.0,dobra historia,,2,14,stała,1.0,65568.0,0,0,1,kawaler/panna,0
5758,34,17663.0,0.0,,1.0,3,4,stała,,92665.0,1,0,2,kawaler/panna,0
5759,48,34429.0,5.0,,0.0,1,14,samozatrudnienie,,383238.0,0,1,0,kawaler/panna,0
5760,40,,1.0,brak historii,0.0,0,2,określona,0.0,,0,0,1,żonaty/zamężna,0
5761,45,18968.0,2.0,dobra historia,0.0,1,0,stała,1.0,103481.0,1,0,0,kawaler/panna,0
5762,30,40000.0,0.0,,2.0,1,15,stała,0.0,37664.0,1,2,2,kawaler/panna,0
5763,25,18439.0,3.0,dobra historia,0.0,4,10,stała,,35236.0,1,1,0,rozwiedziony/rozwiedziona,0
5764,41,40000.0,1.0,dobra historia,0.0,2,8,określona,,50798.0,0,1,0,kawaler/panna,0
5765,36,27366.0,1.0,dobra historia,0.0,1,11,samozatrudnienie,,71620.0,1,1,0,rozwiedziony/rozwiedziona,0
5766,46,21852.0,0.0,dobra historia,1.0,2,4,stała,,11792.0,0,0,0,żonaty/zamężna,0
5767,39,14130.0,1.0,brak historii,0.0,1,8,samozatrudnienie,1.0,59621.0,0,0,1,żonaty/zamężna,0
5768,42,21075.0,3.0,dobra historia,0.0,0,14,brak,,75625.0,0,0,0,kawaler/panna,0
5769,23,19892.0,0.0,dobra historia,0.0,1,19,stała,0.0,21489.0,1,0,0,żonaty/zamężna,0
5770,58,11741.0,2.0,dobra historia,1.0,1,10,stała,1.0,42386.0,0,1,1,żonaty/zamężna,0
5771,38,19755.0,0.0,dobra historia,1.0,1,15,stała,1.0,118197.0,1,2,0,żonaty/zamężna,0
5772,46,14736.0,3.0,,0.0,4,6,samozatrudnienie,1.0,75588.0,0,2,0,kawaler/panna,0
5773,31,,4.0,,1.0,1,15,stała,1.0,29127.0,0,1,0,żonaty/zamężna,0
5774,43,40000.0,0.0,dobra historia,,1,9,stała,1.0,82573.0,1,0,0,żonaty/zamężna,0
5775,26,11926.0,0.0,brak historii,0.0,2,10,stała,,,0,1,1,kawaler/panna,0
5776,44,40000.0,1.0,dobra historia,0.0,0,9,określona,1.0,,0,1,0,żonaty/zamężna,0
5777,36,20655.0,0.0,dobra historia,0.0,0,4,brak,1.0,149744.0,1,2,2,żonaty/zamężna,0
5778,40,,0.0,,1.0,2,5,stała,0.0,94650.0,0,2,1,żonaty/zamężna,0
5779,46,32172.0,0.0,brak historii,1.0,0,11,stała,0.0,,1,2,1,żonaty/zamężna,0
5780,27,17619.0,0.0,dobra historia,,1,5,określona,1.0,104341.0,0,1,1,żonaty/zamężna,0
5781,33,21144.0,0.0,,1.0,1,12,określona,1.0,96502.0,1,0,0,żonaty/zamężna,0
5782,44,17995.0,0.0,dobra historia,2.0,1,3,określona,0.0,83822.0,1,1,2,żonaty/zamężna,0
5783,60,14641.0,0.0,dobra historia,0.0,0,4,stała,0.0,40708.0,0,1,2,żonaty/zamężna,0
5784,38,31634.0,1.0,,1.0,1,11,stała,,41755.0,1,2,2,kawaler/panna,0
5785,45,19088.0,1.0,dobra historia,0.0,3,13,stała,1.0,36571.0,1,1,0,kawaler/panna,0
5786,38,10739.0,0.0,brak historii,0.0,0,17,określona,1.0,95970.0,0,1,0,kawaler/panna,0
5787,59,29013.0,1.0,dobra historia,0.0,4,7,stała,,165275.0,1,1,0,żonaty/zamężna,0
5788,22,12054.0,3.0,dobra historia,,2,14,samozatrudnienie,0.0,95381.0,1,0,0,kawaler/panna,0
5789,40,12374.0,0.0,brak historii,,1,8,określona,1.0,41567.0,0,0,1,żonaty/zamężna,0
5790,23,39986.0,2.0,dobra historia,1.0,0,18,stała,,,0,0,1,żonaty/zamężna,0
5791,18,12110.0,1.0,dobra historia,1.0,1,5,stała,1.0,,0,1,2,żonaty/zamężna,0
5792,42,6917.0,0.0,brak historii,,1,9,stała,1.0,46996.0,1,1,1,kawaler/panna,0
5793,41,30074.0,0.0,,0.0,3,5,określona,0.0,16085.0,0,1,0,kawaler/panna,0
5794,37,18921.0,1.0,dobra historia,1.0,0,13,brak,1.0,52485.0,1,2,0,kawaler/panna,0
5795,38,19755.0,2.0,dobra historia,0.0,2,13,stała,1.0,,0,2,0,rozwiedziony/rozwiedziona,0
5796,70,18821.0,0.0,,1.0,1,17,samozatrudnienie,1.0,41369.0,1,2,1,żonaty/zamężna,0
5797,37,24731.0,4.0,dobra historia,0.0,1,17,określona,0.0,168940.0,0,0,1,kawaler/panna,0
5798,45,15117.0,1.0,dobra historia,,2,9,stała,1.0,92916.0,0,0,0,rozwiedziony/rozwiedziona,0
5799,33,40000.0,0.0,dobra historia,0.0,2,4,określona,1.0,164065.0,1,1,2,kawaler/panna,0
5800,42,10528.0,0.0,dobra historia,1.0,0,18,samozatrudnienie,0.0,122327.0,1,1,1,żonaty/zamężna,0
5801,37,27513.0,0.0,brak historii,,3,13,stała,1.0,50326.0,0,1,0,żonaty/zamężna,0
5802,35,30365.0,0.0,dobra historia,0.0,1,11,brak,,224696.0,1,2,0,żonaty/zamężna,0
5803,58,,0.0,,2.0,3,7,określona,1.0,43066.0,1,0,0,żonaty/zamężna,0
5804,51,13202.0,2.0,dobra historia,2.0,1,6,stała,,29844.0,0,0,1,kawaler/panna,1
5805,41,36628.0,2.0,dobra historia,1.0,0,11,określona,0.0,35662.0,1,0,2,rozwiedziony/rozwiedziona,0
5806,18,13420.0,0.0,dobra historia,0.0,2,13,samozatrudnienie,1.0,138018.0,0,0,1,żonaty/zamężna,0
5807,36,16263.0,1.0,,,1,15,określona,1.0,53342.0,0,1,0,żonaty/zamężna,0
5808,67,34325.0,0.0,dobra historia,,1,16,określona,1.0,22863.0,0,0,0,rozwiedziony/rozwiedziona,0
5809,37,,0.0,brak historii,,0,11,stała,0.0,29019.0,1,1,0,żonaty/zamężna,0
5810,51,8968.0,2.0,dobra historia,1.0,0,8,stała,1.0,,1,1,0,żonaty/zamężna,0
5811,54,,0.0,dobra historia,1.0,1,20,stała,1.0,90220.0,1,1,2,kawaler/panna,0
5812,42,16898.0,2.0,dobra historia,1.0,0,10,stała,0.0,132683.0,0,1,0,żonaty/zamężna,0
5813,31,,4.0,dobra historia,0.0,3,2,określona,1.0,59368.0,0,2,1,kawaler/panna,0
5814,18,,1.0,dobra historia,2.0,0,6,stała,,66267.0,1,2,0,kawaler/panna,0
5815,46,30107.0,0.0,brak historii,1.0,3,3,stała,1.0,30760.0,0,1,0,żonaty/zamężna,0
5816,31,,0.0,dobra historia,,0,9,określona,0.0,128290.0,0,0,1,żonaty/zamężna,0
5817,41,9604.0,0.0,dobra historia,0.0,3,21,stała,0.0,57273.0,1,0,0,kawaler/panna,0
5818,27,33288.0,1.0,dobra historia,1.0,0,14,samozatrudnienie,1.0,22197.0,1,2,2,żonaty/zamężna,0
5819,37,31936.0,2.0,brak historii,0.0,3,14,samozatrudnienie,,,1,1,0,żonaty/zamężna,0
5820,40,20566.0,1.0,dobra historia,2.0,0,12,stała,0.0,,0,0,1,żonaty/zamężna,0
5821,42,32651.0,2.0,dobra historia,,2,19,stała,1.0,,1,2,2,kawaler/panna,0
5822,28,35141.0,2.0,,0.0,0,15,stała,1.0,73426.0,0,1,1,rozwiedziony/rozwiedziona,0
5823,51,11037.0,3.0,dobra historia,0.0,2,14,stała,1.0,,1,0,0,żonaty/zamężna,0
5824,34,40000.0,0.0,brak historii,,1,9,stała,1.0,,0,2,0,żonaty/zamężna,0
5825,23,10103.0,3.0,dobra historia,0.0,2,0,samozatrudnienie,,70948.0,1,1,2,rozwiedziony/rozwiedziona,0
5826,38,12485.0,1.0,,0.0,1,0,stała,1.0,,1,1,1,żonaty/zamężna,0
5827,40,19324.0,0.0,dobra historia,,1,5,brak,1.0,20593.0,1,1,0,żonaty/zamężna,0
5828,41,40000.0,4.0,dobra historia,,0,21,samozatrudnienie,1.0,,1,1,1,żonaty/zamężna,0
5829,53,,4.0,dobra historia,0.0,3,5,brak,,23509.0,0,0,0,kawaler/panna,0
5830,37,,1.0,brak historii,0.0,2,15,stała,1.0,,0,1,1,żonaty/zamężna,0
5831,38,40000.0,2.0,dobra historia,2.0,1,11,stała,0.0,,1,1,2,kawaler/panna,0
5832,28,18955.0,0.0,dobra historia,0.0,1,14,brak,1.0,24262.0,1,1,1,żonaty/zamężna,0
5833,48,12219.0,0.0,brak historii,,1,11,brak,1.0,67048.0,0,1,0,żonaty/zamężna,0
5834,41,17879.0,0.0,dobra historia,0.0,1,3,stała,,47616.0,0,0,0,kawaler/panna,0
5835,35,40000.0,1.0,,1.0,4,16,określona,1.0,,0,1,0,kawaler/panna,0
5836,20,22820.0,0.0,brak historii,2.0,4,16,stała,,71450.0,0,2,2,kawaler/panna,0
5837,54,40000.0,0.0,dobra historia,1.0,1,13,samozatrudnienie,1.0,82376.0,0,0,0,kawaler/panna,0
5838,27,31855.0,1.0,,0.0,4,14,stała,,94141.0,0,1,0,kawaler/panna,0
5839,34,15956.0,0.0,dobra historia,1.0,4,12,określona,0.0,70488.0,1,1,1,kawaler/panna,0
5840,43,,0.0,dobra historia,0.0,1,8,stała,,30434.0,1,2,0,kawaler/panna,0
5841,28,14377.0,0.0,dobra historia,0.0,4,13,stała,1.0,191143.0,0,1,1,żonaty/zamężna,0
5842,25,15768.0,0.0,dobra historia,0.0,2,11,określona,1.0,62888.0,1,2,0,żonaty/zamężna,0
5843,18,40000.0,0.0,dobra historia,0.0,1,6,stała,1.0,,1,2,0,kawaler/panna,0
5844,47,,0.0,dobra historia,1.0,2,12,określona,,88233.0,0,1,0,kawaler/panna,0
5845,34,33878.0,0.0,brak historii,1.0,3,14,określona,0.0,64009.0,0,1,0,kawaler/panna,0
5846,69,,0.0,brak historii,0.0,0,10,stała,,48491.0,1,0,0,żonaty/zamężna,0
5847,30,40000.0,0.0,,0.0,3,11,samozatrudnienie,1.0,108485.0,1,1,1,żonaty/zamężna,0
5848,30,38166.0,3.0,dobra historia,0.0,1,7,stała,,23705.0,0,1,1,żonaty/zamężna,0
5849,34,40000.0,0.0,dobra historia,1.0,0,9,stała,1.0,27477.0,0,0,2,żonaty/zamężna,0
5850,42,40000.0,1.0,dobra historia,0.0,0,7,samozatrudnienie,1.0,10634.0,0,2,0,żonaty/zamężna,0
5851,35,10513.0,0.0,brak historii,0.0,2,5,stała,0.0,41784.0,0,1,1,żonaty/zamężna,0
5852,46,12645.0,0.0,,0.0,2,4,samozatrudnienie,1.0,35582.0,0,0,2,żonaty/zamężna,0
5853,30,13334.0,0.0,dobra historia,0.0,2,11,samozatrudnienie,1.0,47647.0,0,0,1,rozwiedziony/rozwiedziona,0
5854,26,13739.0,3.0,dobra historia,0.0,4,14,stała,,40330.0,1,1,1,kawaler/panna,0
5855,22,25892.0,0.0,,0.0,3,10,określona,0.0,116176.0,0,1,0,żonaty/zamężna,0
5856,18,16590.0,1.0,dobra historia,0.0,1,14,brak,0.0,151960.0,0,2,2,kawaler/panna,0
5857,34,,1.0,dobra historia,0.0,3,9,stała,1.0,,1,1,1,rozwiedziony/rozwiedziona,0
5858,36,40000.0,0.0,dobra historia,0.0,1,13,stała,1.0,69188.0,0,0,0,kawaler/panna,0
5859,33,,3.0,dobra historia,,1,13,stała,0.0,78815.0,0,1,1,kawaler/panna,0
5860,52,40000.0,0.0,dobra historia,1.0,0,9,samozatrudnienie,0.0,33151.0,0,0,1,kawaler/panna,0
5861,52,40000.0,0.0,,0.0,1,0,określona,1.0,73789.0,0,1,2,żonaty/zamężna,0
5862,36,17582.0,0.0,dobra historia,0.0,3,11,stała,0.0,19365.0,0,2,1,kawaler/panna,0
5863,22,8065.0,0.0,,,3,5,określona,1.0,108793.0,0,1,2,kawaler/panna,0
5864,34,19752.0,0.0,dobra historia,0.0,0,7,stała,,,1,2,1,kawaler/panna,0
5865,34,,1.0,dobra historia,0.0,4,18,stała,1.0,,0,2,1,żonaty/zamężna,0
5866,33,24422.0,0.0,brak historii,0.0,1,12,stała,1.0,,0,1,0,żonaty/zamężna,0
5867,33,,1.0,brak historii,1.0,2,7,stała,,,0,0,2,kawaler/panna,0
5868,33,22731.0,0.0,brak historii,,1,12,stała,1.0,,0,1,2,kawaler/panna,0
5869,36,28619.0,4.0,brak historii,1.0,0,9,samozatrudnienie,1.0,17512.0,1,1,0,żonaty/zamężna,0
5870,33,12012.0,0.0,,0.0,0,5,stała,,53182.0,1,1,0,żonaty/zamężna,0
5871,42,27056.0,1.0,dobra historia,0.0,3,6,brak,,,0,1,0,kawaler/panna,0
5872,43,17680.0,2.0,,,2,13,stała,0.0,27492.0,0,0,0,kawaler/panna,0
5873,30,,0.0,dobra historia,0.0,2,11,samozatrudnienie,1.0,63008.0,1,0,0,kawaler/panna,0
5874,52,35550.0,0.0,brak historii,2.0,1,3,stała,1.0,44130.0,0,1,0,żonaty/zamężna,0
5875,30,11941.0,0.0,dobra historia,0.0,4,12,brak,1.0,,1,0,1,żonaty/zamężna,0
5876,23,19136.0,0.0,dobra historia,,1,8,samozatrudnienie,1.0,,0,0,0,żonaty/zamężna,0
5877,43,20758.0,0.0,brak historii,,2,8,określona,1.0,126958.0,1,1,2,kawaler/panna,0
5878,31,17032.0,1.0,,1.0,2,14,samozatrudnienie,1.0,22237.0,1,1,0,żonaty/zamężna,0
5879,43,34541.0,0.0,dobra historia,0.0,1,13,samozatrudnienie,1.0,74215.0,1,1,1,kawaler/panna,0
5880,18,,1.0,brak historii,0.0,5,10,brak,,64425.0,1,0,1,żonaty/zamężna,1
5881,53,,0.0,,1.0,1,13,stała,0.0,80634.0,1,0,0,żonaty/zamężna,0
5882,46,15444.0,3.0,brak historii,2.0,2,9,określona,1.0,46288.0,1,1,1,kawaler/panna,0
5883,24,38026.0,0.0,brak historii,0.0,3,7,stała,1.0,28630.0,1,2,1,żonaty/zamężna,0
5884,25,17219.0,0.0,dobra historia,0.0,2,0,stała,1.0,24659.0,0,0,0,kawaler/panna,0
5885,56,27723.0,0.0,dobra historia,0.0,2,14,określona,1.0,,0,2,1,żonaty/zamężna,0
5886,32,40000.0,0.0,dobra historia,1.0,2,14,określona,1.0,85173.0,0,2,2,żonaty/zamężna,0
5887,31,21217.0,1.0,brak historii,0.0,1,16,samozatrudnienie,1.0,138829.0,0,1,2,żonaty/zamężna,0
5888,18,38408.0,1.0,dobra historia,0.0,1,5,stała,0.0,30076.0,1,2,0,kawaler/panna,0
5889,36,40000.0,1.0,,2.0,1,9,określona,,28767.0,1,1,0,kawaler/panna,1
5890,37,36812.0,1.0,dobra historia,,1,2,brak,0.0,17465.0,1,0,1,kawaler/panna,0
5891,47,21842.0,4.0,dobra historia,0.0,1,12,stała,,49740.0,0,0,0,kawaler/panna,0
5892,26,30365.0,1.0,dobra historia,0.0,2,9,stała,1.0,91969.0,0,1,0,żonaty/zamężna,0
5893,24,11571.0,0.0,brak historii,1.0,1,9,stała,1.0,120193.0,1,0,0,żonaty/zamężna,0
5894,44,14912.0,0.0,dobra historia,1.0,1,19,stała,1.0,59464.0,0,1,2,kawaler/panna,0
5895,50,16279.0,0.0,dobra historia,0.0,1,11,stała,,99898.0,1,0,1,kawaler/panna,0
5896,24,40000.0,1.0,dobra historia,,1,17,stała,,67065.0,0,0,0,żonaty/zamężna,0
5897,50,14672.0,0.0,,0.0,1,12,samozatrudnienie,1.0,54459.0,0,1,1,żonaty/zamężna,0
5898,40,14563.0,1.0,dobra historia,2.0,0,11,stała,1.0,30489.0,1,1,1,rozwiedziony/rozwiedziona,0
5899,50,13069.0,0.0,dobra historia,2.0,2,2,stała,,266831.0,0,0,1,kawaler/panna,0
5900,39,29141.0,2.0,brak historii,1.0,2,6,samozatrudnienie,,16486.0,0,2,0,rozwiedziony/rozwiedziona,0
5901,18,23654.0,5.0,brak historii,0.0,1,4,stała,,35598.0,1,2,0,żonaty/zamężna,0
5902,38,37925.0,0.0,brak historii,1.0,2,11,stała,0.0,47291.0,0,0,0,kawaler/panna,0
5903,50,30811.0,2.0,dobra historia,0.0,1,0,samozatrudnienie,1.0,,0,0,1,kawaler/panna,0
5904,31,11045.0,3.0,brak historii,0.0,0,20,samozatrudnienie,1.0,27513.0,0,1,1,żonaty/zamężna,0
5905,36,14711.0,5.0,,1.0,1,11,stała,0.0,21355.0,0,1,1,kawaler/panna,0
